time,rate,err
776092929.205484,1.3157965,1.0289978
776092939.205484,3.376054,1.1024412
776092949.205484,3.0303257,1.0671463
776092959.205484,3.8385077,1.1030463
776092969.205484,2.9152937,1.0670182
776092979.205484,1.429374,1.0290585
776092989.205484,4.0703735,1.1033788
776092999.205484,3.2607057,1.1023023
776093009.205484,3.8385077,1.1030463
776093019.205484,4.6519136,1.1693376
776093029.205484,3.722735,1.1028875
776093039.205484,4.0703735,1.1033788
776093049.205484,3.9543872,1.10321
776093059.205484,3.722735,1.1028875
776093069.205484,5.7055063,1.2017038
776093079.205484,4.4189754,1.1689762
776093089.205484,4.0703735,1.1033788
776093099.205484,3.722735,1.1028875
776093109.205484,2.685545,1.0667769
776093119.205484,2.5708277,1.0666639
776093129.205484,3.6070685,1.1027337
776093139.205484,2.113002,1.0662616
776093149.205484,2.8003669,1.066895
776093159.205484,3.8385077,1.1030463
776093169.205484,2.685545,1.0667769
776093179.205484,4.5353904,1.1691545
776093189.205484,3.2607057,1.1023023
776093199.205484,2.3417065,1.0664527
776093209.205484,4.1864667,1.1035525
776093219.205484,3.9543872,1.10321
776093229.205484,3.722735,1.1028875
776093239.205484,4.0703735,1.1033788
776093249.205484,3.145463,1.0672796
776093259.205484,3.2607057,1.1023023
776093269.205484,3.6070685,1.1027337
776093279.205484,2.685545,1.0667769
776093289.205484,4.8852844,1.1697183
776093299.205484,1.429374,1.0290585
776093309.205484,3.2607057,1.1023023
776093319.205484,3.8385077,1.1030463
776093329.205484,2.5708277,1.0666639
776093339.205484,1.5430541,1.0291241
776093349.205484,3.9543872,1.10321
776093359.205484,4.1864667,1.1035525
776093369.205484,2.3417065,1.0664527
776093379.205484,2.2273023,1.0663548
776093389.205484,2.9152937,1.0670182
776093399.205484,3.8385077,1.1030463
776093409.205484,2.456215,1.0665557
776093419.205484,3.4915082,1.102585
776093429.205484,3.376054,1.1024412
776093439.205484,3.2607057,1.1023023
776093449.205484,2.9152937,1.0670182
776093459.205484,1.8847127,1.0293517
776093469.205484,4.1864667,1.1035525
776093479.205484,2.9152937,1.0670182
776093489.205484,3.2607057,1.1023023
776093499.205484,3.8385077,1.1030463
776093509.205484,1.7707233,1.0292708
776093519.205484,2.5708277,1.0666639
776093529.205484,2.3417065,1.0664527
776093539.205484,4.0703735,1.1033788
776093549.205484,4.6519136,1.1693376
776093559.205484,3.722735,1.1028875
776093569.205484,3.9543872,1.10321
776093579.205484,3.2607057,1.1023023
776093589.205484,2.8003669,1.066895
776093599.205484,3.4915082,1.102585
776093609.205484,3.0303257,1.0671463
776093619.205484,3.4915082,1.102585
776093629.205484,2.685545,1.0667769
776093639.205484,2.685545,1.0667769
776093649.205484,3.0303257,1.0671463
776093659.205484,3.8385077,1.1030463
776093669.205484,2.456215,1.0665557
776093679.205484,3.9543872,1.10321
776093689.205484,3.4915082,1.102585
776093699.205484,1.6568371,1.0291948
776093709.205484,3.8385077,1.1030463
776093719.205484,2.685545,1.0667769
776093729.205484,4.1864667,1.1035525
776093739.205484,3.722735,1.1028875
776093749.205484,3.6070685,1.1027337
776093759.205484,4.0703735,1.1033788
776093769.205484,3.6070685,1.1027337
776093779.205484,4.302667,1.1037312
776093789.205484,3.376054,1.1024412
776093799.205484,2.5708277,1.0666639
776093809.205484,3.376054,1.1024412
776093819.205484,3.9543872,1.10321
776093829.205484,2.2273023,1.0663548
776093839.205484,2.3417065,1.0664527
776093849.205484,3.0303257,1.0671463
776093859.205484,2.685545,1.0667769
776093869.205484,3.2607057,1.1023023
776093879.205484,2.3417065,1.0664527
776093889.205484,3.376054,1.1024412
776093899.205484,2.5708277,1.0666639
776093909.205484,3.0303257,1.0671463
776093919.205484,3.376054,1.1024412
776093929.205484,5.3533278,1.1705374
776093939.205484,1.5430541,1.0291241
776093949.205484,2.9152937,1.0670182
776093959.205484,3.6070685,1.1027337
776093969.205484,3.376054,1.1024412
776093979.205484,3.376054,1.1024412
776093989.205484,1.9988055,1.0294378
776093999.205484,3.145463,1.0672796
776094009.205484,3.2607057,1.1023023
776094019.205484,3.8385077,1.1030463
776094029.205484,2.8003669,1.066895
776094039.205484,2.9152937,1.0670182
776094049.205484,4.1864667,1.1035525
776094059.205484,5.0021324,1.1699158
776094069.205484,4.6519136,1.1693376
776094079.205484,2.456215,1.0665557
776094089.205484,4.4189754,1.1689762
776094099.205484,3.8385077,1.1030463
776094109.205484,3.8385077,1.1030463
776094119.205484,2.9152937,1.0670182
776094129.205484,3.2607057,1.1023023
776094139.205484,3.4915082,1.102585
776094149.205484,3.722735,1.1028875
776094159.205484,3.0303257,1.0671463
776094169.205484,2.3417065,1.0664527
776094179.205484,2.113002,1.0662616
776094189.205484,4.0703735,1.1033788
776094199.205484,3.0303257,1.0671463
776094209.205484,2.5708277,1.0666639
776094219.205484,2.9152937,1.0670182
776094229.205484,3.8385077,1.1030463
776094239.205484,4.1864667,1.1035525
776094249.205484,2.9152937,1.0670182
776094259.205484,3.2607057,1.1023023
776094269.205484,2.685545,1.0667769
776094279.205484,2.8003669,1.066895
776094289.205484,4.768545,1.1695256
776094299.205484,3.722735,1.1028875
776094309.205484,3.722735,1.1028875
776094319.205484,3.0303257,1.0671463
776094329.205484,3.9543872,1.10321
776094339.205484,2.3417065,1.0664527
776094349.205484,3.2607057,1.1023023
776094359.205484,3.0303257,1.0671463
776094369.205484,3.145463,1.0672796
776094379.205484,2.9152937,1.0670182
776094389.205484,3.6070685,1.1027337
776094399.205484,3.0303257,1.0671463
776094409.205484,2.8003669,1.066895
776094419.205484,4.6519136,1.1693376
776094429.205484,2.685545,1.0667769
776094439.205484,3.9543872,1.10321
776094449.205484,2.685545,1.0667769
776094459.205484,4.0703735,1.1033788
776094469.205484,3.145463,1.0672796
776094479.205484,3.2607057,1.1023023
776094489.205484,2.113002,1.0662616
776094499.205484,2.685545,1.0667769
776094509.205484,1.3157965,1.0289978
776094519.205484,3.8385077,1.1030463
776094529.205484,3.4915082,1.102585
776094539.205484,2.3417065,1.0664527
776094549.205484,5.0021324,1.1699158
776094559.205484,3.722735,1.1028875
776094569.205484,2.8003669,1.066895
776094579.205484,4.6519136,1.1693376
776094589.205484,3.376054,1.1024412
776094599.205484,3.0303257,1.0671463
776094609.205484,3.722735,1.1028875
776094619.205484,2.113002,1.0662616
776094629.205484,2.3417065,1.0664527
776094639.205484,4.8852844,1.1697183
776094649.205484,3.2607057,1.1023023
776094659.205484,3.145463,1.0672796
776094669.205484,4.6519136,1.1693376
776094679.205484,3.6070685,1.1027337
776094689.205484,4.0703735,1.1033788
776094699.205484,2.9152937,1.0670182
776094709.205484,2.8003669,1.066895
776094719.205484,1.6568371,1.0291948
776094729.205484,3.9543872,1.10321
776094739.205484,1.9988055,1.0294378
776094749.205484,2.5708277,1.0666639
776094759.205484,2.8003669,1.066895
776094769.205484,3.2607057,1.1023023
776094779.205484,4.8852844,1.1697183
776094789.205484,2.685545,1.0667769
776094799.205484,1.6568371,1.0291948
776094809.205484,3.0303257,1.0671463
776094819.205484,3.145463,1.0672796
776094829.205484,3.376054,1.1024412
776094839.205484,5.4706116,1.1707542
776094849.205484,3.8385077,1.1030463
776094859.205484,1.5430541,1.0291241
776094869.205484,3.376054,1.1024412
776094879.205484,3.8385077,1.1030463
776094889.205484,3.145463,1.0672796
776094899.205484,5.1190886,1.1701182
776094909.205484,2.5708277,1.0666639
776094919.205484,3.6070685,1.1027337
776094929.205484,3.722735,1.1028875
776094939.205484,3.4915082,1.102585
776094949.205484,2.8003669,1.066895
776094959.205484,3.376054,1.1024412
776094969.205484,2.3417065,1.0664527
776094979.205484,3.0303257,1.0671463
776094989.205484,5.0021324,1.1699158
776094999.205484,4.302667,1.1037312
776095009.205484,2.2273023,1.0663548
776095019.205484,2.9152937,1.0670182
776095029.205484,4.0703735,1.1033788
776095039.205484,3.2607057,1.1023023
776095049.205484,2.113002,1.0662616
776095059.205484,2.456215,1.0665557
776095069.205484,2.685545,1.0667769
776095079.205484,3.2607057,1.1023023
776095089.205484,2.685545,1.0667769
776095099.205484,2.685545,1.0667769
776095109.205484,3.6070685,1.1027337
776095119.205484,3.6070685,1.1027337
776095129.205484,4.1864667,1.1035525
776095139.205484,3.4915082,1.102585
776095149.205484,2.8003669,1.066895
776095159.205484,3.9543872,1.10321
776095169.205484,3.0303257,1.0671463
776095179.205484,3.4915082,1.102585
776095189.205484,2.2273023,1.0663548
776095199.205484,4.6519136,1.1693376
776095209.205484,1.8847127,1.0293517
776095219.205484,4.1864667,1.1035525
776095229.205484,1.9988055,1.0294378
776095239.205484,1.9988055,1.0294378
776095249.205484,4.302667,1.1037312
776095259.205484,4.4189754,1.1689762
776095269.205484,2.8003669,1.066895
776095279.205484,2.113002,1.0662616
776095289.205484,2.9152937,1.0670182
776095299.205484,1.8847127,1.0293517
776095309.205484,3.376054,1.1024412
776095319.205484,3.9543872,1.10321
776095329.205484,2.8003669,1.066895
776095339.205484,3.9543872,1.10321
776095349.205484,3.0303257,1.0671463
776095359.205484,2.456215,1.0665557
776095369.205484,3.4915082,1.102585
776095379.205484,3.376054,1.1024412
776095389.205484,3.376054,1.1024412
776095399.205484,2.8003669,1.066895
776095409.205484,2.8003669,1.066895
776095419.205484,2.3417065,1.0664527
776095429.205484,4.5353904,1.1691545
776095439.205484,3.8385077,1.1030463
776095449.205484,3.0303257,1.0671463
776095459.205484,3.9543872,1.10321
776095469.205484,2.113002,1.0662616
776095479.205484,3.0303257,1.0671463
776095489.205484,3.8385077,1.1030463
776095499.205484,5.2361536,1.1703253
776095509.205484,3.6070685,1.1027337
776095519.205484,3.722735,1.1028875
776095529.205484,2.8003669,1.066895
776095539.205484,6.0586734,1.2023951
776095549.205484,5.0021324,1.1699158
776095559.205484,1.9988055,1.0294378
776095569.205484,2.9152937,1.0670182
776095579.205484,3.145463,1.0672796
776095589.205484,2.2273023,1.0663548
776095599.205484,1.0889491,1.0288918
776095609.205484,2.2273023,1.0663548
776095619.205484,4.302667,1.1037312
776095629.205484,3.9543872,1.10321
776095639.205484,5.0021324,1.1699158
776095649.205484,3.9543872,1.10321
776095659.205484,2.2273023,1.0663548
776095669.205484,2.3417065,1.0664527
776095679.205484,2.8003669,1.066895
776095689.205484,4.4189754,1.1689762
776095699.205484,3.9543872,1.10321
776095709.205484,2.9152937,1.0670182
776095719.205484,2.5708277,1.0666639
776095729.205484,2.456215,1.0665557
776095739.205484,1.6568371,1.0291948
776095749.205484,3.9543872,1.10321
776095759.205484,3.0303257,1.0671463
776095769.205484,3.9543872,1.10321
776095779.205484,2.8003669,1.066895
776095789.205484,2.8003669,1.066895
776095799.205484,5.0021324,1.1699158
776095809.205484,2.9152937,1.0670182
776095819.205484,2.9152937,1.0670182
776095829.205484,3.145463,1.0672796
776095839.205484,2.8003669,1.066895
776095849.205484,3.6070685,1.1027337
776095859.205484,3.376054,1.1024412
776095869.205484,3.9543872,1.10321
776095879.205484,3.8385077,1.1030463
776095889.205484,2.8003669,1.066895
776095899.205484,5.2361536,1.1703253
776095909.205484,2.456215,1.0665557
776095919.205484,4.768545,1.1695256
776095929.205484,2.8003669,1.066895
776095939.205484,2.113002,1.0662616
776095949.205484,3.4915082,1.102585
776095959.205484,1.9988055,1.0294378
776095969.205484,2.113002,1.0662616
776095979.205484,4.5353904,1.1691545
776095989.205484,2.685545,1.0667769
776095999.205484,2.2273023,1.0663548
776096009.205484,2.456215,1.0665557
776096019.205484,4.0703735,1.1033788
776096029.205484,2.3417065,1.0664527
776096039.205484,1.5430541,1.0291241
776096049.205484,2.685545,1.0667769
776096059.205484,2.456215,1.0665557
776096069.205484,3.4915082,1.102585
776096079.205484,1.6568371,1.0291948
776096089.205484,3.0303257,1.0671463
776096099.205484,3.722735,1.1028875
776096109.205484,3.6070685,1.1027337
776096119.205484,3.2607057,1.1023023
776096129.205484,2.2273023,1.0663548
776096139.205484,3.4915082,1.102585
776096149.205484,3.2607057,1.1023023
776096159.205484,3.4915082,1.102585
776096169.205484,3.4915082,1.102585
776096179.205484,4.4189754,1.1689762
776096189.205484,3.2607057,1.1023023
776096199.205484,3.8385077,1.1030463
776096209.205484,3.4915082,1.102585
776096219.205484,3.2607057,1.1023023
776096229.205484,3.0303257,1.0671463
776096239.205484,2.5708277,1.0666639
776096249.205484,2.113002,1.0662616
776096259.205484,3.9543872,1.10321
776096269.205484,3.6070685,1.1027337
776096279.205484,2.5708277,1.0666639
776096289.205484,5.3533278,1.1705374
776096299.205484,2.5708277,1.0666639
776096309.205484,3.0303257,1.0671463
776096319.205484,2.2273023,1.0663548
776096329.205484,3.376054,1.1024412
776096339.205484,3.4915082,1.102585
776096349.205484,3.4915082,1.102585
776096359.205484,4.1864667,1.1035525
776096369.205484,3.2607057,1.1023023
776096379.205484,4.0703735,1.1033788
776096389.205484,2.9152937,1.0670182
776096399.205484,5.0021324,1.1699158
776096409.205484,3.4915082,1.102585
776096419.205484,4.1864667,1.1035525
776096429.205484,3.8385077,1.1030463
776096439.205484,2.685545,1.0667769
776096449.205484,3.4915082,1.102585
776096459.205484,1.8847127,1.0293517
776096469.205484,3.9543872,1.10321
776096479.205484,2.685545,1.0667769
776096489.205484,2.9152937,1.0670182
776096499.205484,3.376054,1.1024412
776096509.205484,4.5353904,1.1691545
776096519.205484,3.0303257,1.0671463
776096529.205484,4.302667,1.1037312
776096539.205484,3.9543872,1.10321
776096549.205484,2.2273023,1.0663548
776096559.205484,3.6070685,1.1027337
776096569.205484,2.3417065,1.0664527
776096579.205484,3.4915082,1.102585
776096589.205484,4.302667,1.1037312
776096599.205484,4.0703735,1.1033788
776096609.205484,4.4189754,1.1689762
776096619.205484,4.302667,1.1037312
776096629.205484,3.376054,1.1024412
776096639.205484,1.2023215,1.0289423
776096649.205484,3.145463,1.0672796
776096659.205484,2.9152937,1.0670182
776096669.205484,1.9988055,1.0294378
776096679.205484,3.4915082,1.102585
776096689.205484,4.302667,1.1037312
776096699.205484,5.2361536,1.1703253
776096709.205484,3.9543872,1.10321
776096719.205484,2.5708277,1.0666639
776096729.205484,3.722735,1.1028875
776096739.205484,3.4915082,1.102585
776096749.205484,3.0303257,1.0671463
776096759.205484,3.9543872,1.10321
776096769.205484,3.145463,1.0672796
776096779.205484,3.2607057,1.1023023
776096789.205484,2.5708277,1.0666639
776096799.205484,1.9988055,1.0294378
776096809.205484,3.2607057,1.1023023
776096819.205484,3.722735,1.1028875
776096829.205484,6.845216,1.2334025
776097146.508219,2.6559134,1.0620242
776097156.508219,1.8499203,1.0250419
776097166.508219,3.3511798,1.0972546
776097176.508219,3.5838497,1.0975487
776097186.508219,3.2350168,1.0971152
776097196.508219,1.9647251,1.0251274
776097206.508219,5.461932,1.1647522
776097216.508219,2.4250665,1.0618033
776097226.508219,4.4018307,1.1629554
776097236.508219,3.5838497,1.0975487
776097246.508219,3.933718,1.0980278
776097256.508219,3.3511798,1.0972546
776097266.508219,2.4250665,1.0618033
776097276.508219,4.51915,1.1631353
776097286.508219,1.6206456,1.0248867
776097296.508219,3.1189682,1.0625278
776097306.508219,3.0030339,1.0623941
776097316.508219,3.1189682,1.0625278
776097326.508219,2.3098125,1.0617006
776097336.508219,2.6559134,1.0620242
776097346.508219,4.167542,1.0983728
776097356.508219,2.3098125,1.0617006
776097366.508219,4.050572,1.0981978
776097376.508219,1.6206456,1.0248867
776097386.508219,2.4250665,1.0618033
776097396.508219,1.8499203,1.0250419
776097406.508219,2.4250665,1.0618033
776097416.508219,4.284628,1.0985531
776097426.508219,4.284628,1.0985531
776097436.508219,2.3098125,1.0617006
776097446.508219,3.5838497,1.0975487
776097456.508219,2.7715068,1.0621424
776097466.508219,2.079642,1.0615102
776097476.508219,2.1946712,1.0616028
776097486.508219,3.5838497,1.0975487
776097496.508219,3.8169796,1.0978631
776097506.508219,3.0030339,1.0623941
776097516.508219,3.933718,1.0980278
776097526.508219,3.3511798,1.0972546
776097536.508219,2.8872135,1.0622656
776097546.508219,3.5838497,1.0975487
776097556.508219,4.9895983,1.1639043
776097566.508219,3.933718,1.0980278
776097576.508219,3.0030339,1.0623941
776097586.508219,3.933718,1.0980278
776097596.508219,0.59439737,0.98606324
776097606.508219,1.6206456,1.0248867
776097616.508219,3.5838497,1.0975487
776097626.508219,3.1189682,1.0625278
776097636.508219,3.3511798,1.0972546
776097646.508219,4.7541394,1.16351
776097656.508219,4.284628,1.0985531
776097666.508219,3.0030339,1.0623941
776097676.508219,2.1946712,1.0616028
776097686.508219,3.4674573,1.0973991
776097696.508219,2.6559134,1.0620242
776097706.508219,3.5838497,1.0975487
776097716.508219,4.167542,1.0983728
776097726.508219,1.7352272,1.0249617
776097736.508219,2.079642,1.0615102
776097746.508219,1.6206456,1.0248867
776097756.508219,3.4674573,1.0973991
776097766.508219,3.2350168,1.0971152
776097776.508219,1.8499203,1.0250419
776097786.508219,1.7352272,1.0249617
776097796.508219,4.284628,1.0985531
776097806.508219,1.2775682,1.0246927
776097816.508219,4.7541394,1.16351
776097826.508219,3.4674573,1.0973991
776097836.508219,2.4250665,1.0618033
776097846.508219,4.87181,1.1637046
776097856.508219,2.4250665,1.0618033
776097866.508219,5.9361672,1.1957643
776097876.508219,4.167542,1.0983728
776097886.508219,2.6559134,1.0620242
776097896.508219,2.5404334,1.0619112
776097906.508219,4.167542,1.0983728
776097916.508219,3.2350168,1.0971152
776097926.508219,2.7715068,1.0621424
776097936.508219,4.87181,1.1637046
776097946.508219,3.933718,1.0980278
776097956.508219,3.3511798,1.0972546
776097966.508219,1.7352272,1.0249617
776097976.508219,3.8169796,1.0978631
776097986.508219,3.5838497,1.0975487
776097996.508219,4.284628,1.0985531
776098006.508219,3.5838497,1.0975487
776098016.508219,3.5838497,1.0975487
776098026.508219,2.3098125,1.0617006
776098036.508219,2.079642,1.0615102
776098046.508219,1.9647251,1.0251274
776098056.508219,3.1189682,1.0625278
776098066.508219,4.167542,1.0983728
776098076.508219,3.0030339,1.0623941
776098086.508219,3.8169796,1.0978631
776098096.508219,4.9895983,1.1639043
776098106.508219,3.8169796,1.0978631
776098116.508219,4.7541394,1.16351
776098126.508219,3.2350168,1.0971152
776098136.508219,2.4250665,1.0618033
776098146.508219,4.6365857,1.1633202
776098156.508219,3.1189682,1.0625278
776098166.508219,2.1946712,1.0616028
776098176.508219,1.8499203,1.0250419
776098186.508219,3.4674573,1.0973991
776098196.508219,2.7715068,1.0621424
776098206.508219,3.0030339,1.0623941
776098216.508219,4.050572,1.0981978
776098226.508219,3.5838497,1.0975487
776098236.508219,3.0030339,1.0623941
776098246.508219,1.9647251,1.0251274
776098256.508219,2.8872135,1.0622656
776098266.508219,2.1946712,1.0616028
776098276.508219,3.3511798,1.0972546
776098286.508219,3.1189682,1.0625278
776098296.508219,1.5061754,1.0248169
776098306.508219,2.7715068,1.0621424
776098316.508219,1.3918164,1.0247521
776098326.508219,3.1189682,1.0625278
776098336.508219,4.4018307,1.1629554
776098346.508219,3.5838497,1.0975487
776098356.508219,3.5838497,1.0975487
776098366.508219,2.8872135,1.0622656
776098376.508219,2.4250665,1.0618033
776098386.508219,3.4674573,1.0973991
776098396.508219,2.3098125,1.0617006
776098406.508219,3.0030339,1.0623941
776098416.508219,3.700357,1.0977033
776098426.508219,2.8872135,1.0622656
776098436.508219,2.5404334,1.0619112
776098446.508219,4.51915,1.1631353
776098456.508219,2.7715068,1.0621424
776098466.508219,2.079642,1.0615102
776098476.508219,4.4018307,1.1629554
776098486.508219,3.700357,1.0977033
776098496.508219,3.2350168,1.0971152
776098506.508219,2.3098125,1.0617006
776098516.508219,2.4250665,1.0618033
776098526.508219,3.4674573,1.0973991
776098536.508219,3.3511798,1.0972546
776098546.508219,3.3511798,1.0972546
776098556.508219,2.079642,1.0615102
776098566.508219,3.700357,1.0977033
776098576.508219,1.8499203,1.0250419
776098586.508219,3.8169796,1.0978631
776098596.508219,3.3511798,1.0972546
776098606.508219,1.6206456,1.0248867
776098616.508219,3.4674573,1.0973991
776098626.508219,3.2350168,1.0971152
776098636.508219,3.700357,1.0977033
776098646.508219,2.7715068,1.0621424
776098656.508219,3.3511798,1.0972546
776098666.508219,4.050572,1.0981978
776098676.508219,4.284628,1.0985531
776098686.508219,2.6559134,1.0620242
776098696.508219,1.5061754,1.0248169
776098706.508219,4.7541394,1.16351
776098716.508219,3.1189682,1.0625278
776098726.508219,2.6559134,1.0620242
776098736.508219,3.3511798,1.0972546
776098746.508219,3.700357,1.0977033
776098756.508219,1.8499203,1.0250419
776098766.508219,3.700357,1.0977033
776098776.508219,1.9647251,1.0251274
776098786.508219,2.7715068,1.0621424
776098796.508219,3.5838497,1.0975487
776098806.508219,2.1946712,1.0616028
776098816.508219,4.4018307,1.1629554
776098826.508219,2.7715068,1.0621424
776098836.508219,3.8169796,1.0978631
776098846.508219,3.0030339,1.0623941
776098856.508219,3.1189682,1.0625278
776098866.508219,2.6559134,1.0620242
776098876.508219,2.6559134,1.0620242
776098886.508219,1.5061754,1.0248169
776098896.508219,3.3511798,1.0972546
776098906.508219,3.5838497,1.0975487
776098916.508219,2.4250665,1.0618033
776098926.508219,2.8872135,1.0622656
776098936.508219,4.050572,1.0981978
776098946.508219,4.9895983,1.1639043
776098956.508219,3.2350168,1.0971152
776098966.508219,3.1189682,1.0625278
776098976.508219,2.8872135,1.0622656
776098986.508219,3.700357,1.0977033
776098996.508219,3.933718,1.0980278
776099006.508219,3.3511798,1.0972546
776099016.508219,3.5838497,1.0975487
776099026.508219,3.3511798,1.0972546
776099036.508219,3.3511798,1.0972546
776099046.508219,2.5404334,1.0619112
776099056.508219,3.5838497,1.0975487
776099066.508219,2.1946712,1.0616028
776099076.508219,3.700357,1.0977033
776099086.508219,4.167542,1.0983728
776099096.508219,3.4674573,1.0973991
776099106.508219,2.1946712,1.0616028
776099116.508219,3.5838497,1.0975487
776099126.508219,4.167542,1.0983728
776099136.508219,3.2350168,1.0971152
776099146.508219,5.343671,1.1645328
776099156.508219,2.079642,1.0615102
776099166.508219,5.2255287,1.1643183
776099176.508219,2.7715068,1.0621424
776099186.508219,3.3511798,1.0972546
776099196.508219,3.1189682,1.0625278
776099206.508219,3.8169796,1.0978631
776099216.508219,2.4250665,1.0618033
776099226.508219,4.284628,1.0985531
776099236.508219,2.8872135,1.0622656
776099246.508219,1.8499203,1.0250419
776099256.508219,2.6559134,1.0620242
776099266.508219,2.1946712,1.0616028
776099276.508219,3.8169796,1.0978631
776099286.508219,2.7715068,1.0621424
776099296.508219,3.0030339,1.0623941
776099306.508219,1.5061754,1.0248169
776099316.508219,4.050572,1.0981978
776099326.508219,3.0030339,1.0623941
776099336.508219,3.5838497,1.0975487
776099346.508219,2.6559134,1.0620242
776099356.508219,4.4018307,1.1629554
776099366.508219,2.6559134,1.0620242
776099376.508219,1.3918164,1.0247521
776099386.508219,3.3511798,1.0972546
776099396.508219,4.167542,1.0983728
776099406.508219,4.51915,1.1631353
776099416.508219,3.0030339,1.0623941
776099426.508219,2.7715068,1.0621424
776099436.508219,3.933718,1.0980278
776099446.508219,1.8499203,1.0250419
776099456.508219,2.079642,1.0615102
776099466.508219,4.4018307,1.1629554
776099476.508219,3.5838497,1.0975487
776099486.508219,2.3098125,1.0617006
776099496.508219,2.4250665,1.0618033
776099506.508219,1.6206456,1.0248867
776099516.508219,4.87181,1.1637046
776099526.508219,3.3511798,1.0972546
776099536.508219,3.3511798,1.0972546
776099546.508219,2.7715068,1.0621424
776099556.508219,4.167542,1.0983728
776099566.508219,2.3098125,1.0617006
776099576.508219,2.1946712,1.0616028
776099586.508219,2.079642,1.0615102
776099596.508219,3.1189682,1.0625278
776099606.508219,2.079642,1.0615102
776099616.508219,3.5838497,1.0975487
776099626.508219,3.700357,1.0977033
776099636.508219,4.6365857,1.1633202
776099646.508219,3.5838497,1.0975487
776099656.508219,2.8872135,1.0622656
776099666.508219,2.8872135,1.0622656
776099676.508219,3.933718,1.0980278
776099686.508219,3.4674573,1.0973991
776099696.508219,2.8872135,1.0622656
776099706.508219,3.4674573,1.0973991
776099716.508219,4.4018307,1.1629554
776099726.508219,3.2350168,1.0971152
776099736.508219,4.51915,1.1631353
776099746.508219,3.1189682,1.0625278
776099756.508219,4.51915,1.1631353
776099766.508219,3.5838497,1.0975487
776099776.508219,4.4018307,1.1629554
776099786.508219,3.5838497,1.0975487
776099796.508219,4.050572,1.0981978
776099806.508219,3.700357,1.0977033
776099816.508219,3.5838497,1.0975487
776099826.508219,3.3511798,1.0972546
776099836.508219,5.1075044,1.1641089
776099846.508219,3.3511798,1.0972546
776099856.508219,3.1189682,1.0625278
776099866.508219,2.7715068,1.0621424
776099876.508219,3.0030339,1.0623941
776099886.508219,3.4674573,1.0973991
776099896.508219,3.4674573,1.0973991
776099906.508219,3.3511798,1.0972546
776099916.508219,5.343671,1.1645328
776099926.508219,3.1189682,1.0625278
776099936.508219,3.8169796,1.0978631
776099946.508219,3.8169796,1.0978631
776099956.508219,1.8499203,1.0250419
776099966.508219,3.3511798,1.0972546
776099976.508219,2.8872135,1.0622656
776099986.508219,5.461932,1.1647522
776099996.508219,3.0030339,1.0623941
776100006.508219,3.0030339,1.0623941
776100016.508219,2.8872135,1.0622656
776100026.508219,2.079642,1.0615102
776100036.508219,5.1075044,1.1641089
776100046.508219,4.51915,1.1631353
776100056.508219,4.7541394,1.16351
776100066.508219,2.7715068,1.0621424
776100076.508219,2.8872135,1.0622656
776100086.508219,4.050572,1.0981978
776100096.508219,2.7715068,1.0621424
776100106.508219,2.8872135,1.0622656
776100116.508219,3.700357,1.0977033
776100126.508219,2.8872135,1.0622656
776100136.508219,3.933718,1.0980278
776100146.508219,3.2350168,1.0971152
776100156.508219,2.8872135,1.0622656
776100166.508219,4.6365857,1.1633202
776100176.508219,3.4674573,1.0973991
776100186.508219,3.0030339,1.0623941
776100196.508219,3.5838497,1.0975487
776100206.508219,3.5838497,1.0975487
776100216.508219,1.9647251,1.0251274
776100226.508219,2.1946712,1.0616028
776100236.508219,2.6559134,1.0620242
776100246.508219,2.4250665,1.0618033
776100256.508219,3.8169796,1.0978631
776100266.508219,3.5838497,1.0975487
776100276.508219,3.4674573,1.0973991
776100286.508219,3.700357,1.0977033
776100296.508219,3.0030339,1.0623941
776100306.508219,4.050572,1.0981978
776100316.508219,3.933718,1.0980278
776100326.508219,2.5404334,1.0619112
776100336.508219,1.5061754,1.0248169
776100346.508219,3.2350168,1.0971152
776100356.508219,5.698811,1.1953024
776100366.508219,4.167542,1.0983728
776100376.508219,2.079642,1.0615102
776100386.508219,4.167542,1.0983728
776100396.508219,1.2775682,1.0246927
776100406.508219,3.700357,1.0977033
776100416.508219,3.4674573,1.0973991
776100426.508219,3.2350168,1.0971152
776100436.508219,3.700357,1.0977033
776100446.508219,2.8872135,1.0622656
776100456.508219,2.6559134,1.0620242
776100466.508219,2.3098125,1.0617006
776100476.508219,3.0030339,1.0623941
776100486.508219,3.8169796,1.0978631
776100496.508219,1.8499203,1.0250419
776100506.508219,2.8872135,1.0622656
776100516.508219,2.8872135,1.0622656
776100526.508219,2.7715068,1.0621424
776100536.508219,4.9895983,1.1639043
776100546.508219,4.050572,1.0981978
776100556.508219,3.1189682,1.0625278
776100566.508219,2.5404334,1.0619112
776100576.508219,4.4018307,1.1629554
776100586.508219,3.4674573,1.0973991
776100596.508219,2.3098125,1.0617006
776100606.508219,2.8872135,1.0622656
776100616.508219,2.3098125,1.0617006
776100626.508219,3.8169796,1.0978631
776100636.508219,1.6206456,1.0248867
776100646.508219,3.8169796,1.0978631
776100656.508219,2.079642,1.0615102
776100666.508219,4.167542,1.0983728
776100676.508219,3.700357,1.0977033
776100686.508219,2.5404334,1.0619112
776100696.508219,3.2350168,1.0971152
776100706.508219,2.4250665,1.0618033
776100716.508219,4.87181,1.1637046
